,E_grid,E_DG,Q_prod,E_total,T_amb,GHI
2024-03-12 23:00:00,38.13064021227644,0.0,0.0,38.13064021227644,32.67353303333736,0.0
2024-03-13 00:00:00,36.20928267330858,0.0,0.0,36.20928267330858,33.67384840072749,0.0
2024-03-13 01:00:00,36.59062654622409,0.0,0.0,36.59062654622409,33.601716550839605,0.0
2024-03-13 02:00:00,41.18864190680624,0.0,0.0,41.18864190680624,34.141762701162364,0.0
2024-03-13 03:00:00,29.49749564020056,0.0,0.0,29.49749564020056,33.07720120152366,0.0
2024-03-13 04:00:00,33.48170325601849,0.0,0.0,33.48170325601849,32.65124304063257,0.0
2024-03-13 05:00:00,30.859018787466905,0.0,0.0,30.859018787466905,32.514497626870444,0.0
2024-03-13 06:00:00,206.55227126118214,0.0,54.56309771090632,206.55227126118214,31.76224526695335,0.0
2024-03-13 07:00:00,375.6978744680009,14.737491975003637,145.94393160399053,390.43536644300457,30.84450832959562,155.7775273141881
2024-03-13 08:00:00,359.90883893568366,29.052710432783,150.43896133028252,388.96154936846665,29.55225549331355,252.7988428892672
2024-03-13 09:00:00,305.56222961061945,47.53360173096947,127.73271655919747,353.0958313415889,29.725030493216014,414.73353420380397
2024-03-13 10:00:00,317.45648620342854,67.4027324104674,148.41114986351624,384.85921861389596,28.10015275583215,585.2364722849258
2024-03-13 11:00:00,257.78234580609745,57.66444717606545,112.29444687604668,315.4467929821629,28.269736683102316,479.4735983974335
2024-03-13 12:00:00,301.90942963263535,70.5682204390672,146.7629709841478,372.47765007170256,27.006854125505384,579.6329779605987
2024-03-13 13:00:00,157.7205760732806,80.28489646911392,70.13737323698628,238.00547254239453,26.975045429544174,650.2654848083105
2024-03-13 14:00:00,142.52192204246958,62.05955742083453,56.41187727876892,204.5814794633041,26.81042617763073,488.0351564771353
2024-03-13 15:00:00,340.0110695180744,51.02607781443567,150.24401813131593,391.0371473325101,26.238693593961727,390.1277528188527
2024-03-13 16:00:00,343.94403350808545,48.29040805081345,146.97760958201792,392.2344415588989,27.1840839036796,341.8742687435458
2024-03-13 17:00:00,301.5974446324347,22.899929511337188,112.87109820758653,324.4973741437719,28.52086409422953,148.05782235777164
2024-03-13 18:00:00,354.05854895686275,2.3918973666052927e-15,128.96236243778225,354.05854895686275,28.40737748269907,8.318590681637619e-14
2024-03-13 19:00:00,381.9530993751347,0.0,144.67859713668702,381.9530993751347,29.576343068069907,0.0
2024-03-13 20:00:00,365.9582053546918,0.0,144.29198134078692,365.9582053546918,30.378207278444982,0.0
2024-03-13 21:00:00,258.8845802925469,0.0,83.23504265583624,258.8845802925469,31.09096284319021,0.0
2024-03-13 22:00:00,31.056534051839556,0.0,0.0,31.056534051839556,31.874810715011265,0.0
2024-03-13 23:00:00,31.53755073210819,0.0,0.0,31.53755073210819,32.78010286986246,0.0
2024-03-14 00:00:00,36.556486529296954,0.0,0.0,36.556486529296954,34.58666068738286,0.0
2024-03-14 01:00:00,25.25161327224407,0.0,0.0,25.25161327224407,33.878588864385726,0.0
2024-03-14 02:00:00,29.498974709798038,0.0,0.0,29.498974709798038,34.79758194544775,0.0
2024-03-14 03:00:00,31.946680981100197,0.0,0.0,31.946680981100197,34.4626319525376,0.0
2024-03-14 04:00:00,34.93084105558748,0.0,0.0,34.93084105558748,34.009255992319204,0.0
2024-03-14 05:00:00,37.12481410340528,0.0,0.0,37.12481410340528,34.296786424566726,0.0
2024-03-14 06:00:00,190.43523203297212,0.0,42.111320837926186,190.43523203297212,32.5573573768676,0.0
2024-03-14 07:00:00,390.31291227519324,14.415654009262907,151.17365962422815,404.7285662844561,31.382412628603344,146.10764312206155
2024-03-14 08:00:00,362.7071081431493,39.28378348313196,153.5795152626792,401.99089162628127,31.57178861359245,378.21543198596214
2024-03-14 09:00:00,317.35978416382,64.66243529360068,137.21048798572352,382.0222194574207,29.557866914763757,590.0056296843134
2024-03-14 10:00:00,304.4062925909529,73.00973360563535,138.08580214614287,377.41602619658823,28.45995896192024,641.5016242747008
2024-03-14 11:00:00,298.4275947708147,86.1187649649387,141.79131513431045,384.5463597357534,29.15319061174159,746.7125644080827
2024-03-14 12:00:00,319.97400595497254,79.76633586919425,154.71597784623407,399.74034182416676,28.22220271293523,671.091114237203
2024-03-14 13:00:00,200.62739532239215,63.626013629951714,83.0294888874564,264.2534089523439,28.029549922572173,519.9854159901973
2024-03-14 14:00:00,143.97698676666056,57.11123414251159,52.967656915313334,201.08822090917215,27.452716713509712,454.18679347183564
2024-03-14 15:00:00,308.43549732478664,64.30732109472993,140.1505215320189,372.74281841951654,27.100987043083276,483.6533482408419
2024-03-14 16:00:00,320.08767884022114,43.11848967965128,134.8500166473117,363.20616851987245,27.54994798084515,309.8062499239639
2024-03-14 17:00:00,344.9276179661058,24.11344632072924,135.00336792189583,369.041064286835,28.562962317030966,154.02194347799662
2024-03-14 18:00:00,306.66747216567364,2.634777160849631e-15,111.16089849037671,306.66747216567364,28.787729071940504,8.080637690545927e-14
2024-03-14 19:00:00,375.86859077727877,0.0,142.05822654620863,375.86859077727877,30.421590296563526,0.0
2024-03-14 20:00:00,387.81152338758164,0.0,150.81464315843016,387.81152338758164,30.942701531882314,0.0
2024-03-14 21:00:00,270.4442776026072,0.0,89.26501938653188,270.4442776026072,32.172315182441,0.0
2024-03-14 22:00:00,41.56881823036252,0.0,0.0,41.56881823036252,33.00150456501274,0.0
2024-03-14 23:00:00,36.25289045583086,0.0,0.0,36.25289045583086,33.8422040122647,0.0
2024-03-15 00:00:00,30.642694667125276,0.0,0.0,30.642694667125276,34.76534093208929,0.0
2024-03-15 01:00:00,35.915469150042874,0.0,0.0,35.915469150042874,34.69330085182137,0.0
2024-03-15 02:00:00,35.41864366888362,0.0,0.0,35.41864366888362,35.076495388516165,0.0
2024-03-15 03:00:00,33.498973028613285,0.0,0.0,33.498973028613285,34.98325521142108,0.0
2024-03-15 04:00:00,33.806466141303964,0.0,0.0,33.806466141303964,33.301154513898105,0.0
2024-03-15 05:00:00,34.796637118602824,0.0,0.0,34.796637118602824,34.282647362281914,0.0
2024-03-15 06:00:00,207.95621061435557,0.0,59.13535393421358,207.95621061435557,33.30948185330938,0.0
2024-03-15 07:00:00,356.9385882980694,17.376163934991066,134.2844687983744,374.31475223306046,32.672401845679865,205.04514187353098
2024-03-15 08:00:00,340.2891100250738,34.614628376654785,136.96662860787606,374.90373840172856,30.841088957475616,321.3953889692068
2024-03-15 09:00:00,341.7315177957841,56.71487750427013,151.0839364119512,398.44639530005423,30.42075750975923,514.293348745454
2024-03-15 10:00:00,322.47450541502764,71.65460294280338,146.709282957684,394.129108357831,29.18874602691646,629.7928689659963
2024-03-15 11:00:00,304.9524556574611,83.73696438602846,155.06580941917514,388.6894200434896,29.381937709152773,719.0977472599229
2024-03-15 12:00:00,260.15431141347,86.90309998731884,125.91832798465512,347.05741140078885,27.750863570919467,733.2041620312344
2024-03-15 13:00:00,173.95091024887267,77.01913147939419,75.50045671791574,250.97004172826686,27.63944297222635,621.5403275557812
2024-03-15 14:00:00,142.6088090913695,65.79950503557656,52.204131045695604,208.40831412694604,28.25166781933524,523.9501595499186
2024-03-15 15:00:00,277.0318397770239,71.9127688176006,122.26905915561356,348.94460859462447,27.789083097048888,547.2256630244275
2024-03-15 16:00:00,264.25991971283173,50.82319771182029,117.16035604130772,315.083117424652,27.989226513559185,360.85944127104875
2024-03-15 17:00:00,72.69327955148103,34.08411814582126,0.0,106.77739769730229,29.462996735816425,205.74770674098178
2024-03-15 18:00:00,386.69997425081203,2.1220068103009943e-15,140.40743032521783,386.69997425081203,30.20836663349518,8.623910732342541e-14
2024-03-15 19:00:00,380.9725750931504,0.0,138.3240495451696,380.9725750931504,30.939679693610927,0.0
2024-03-15 20:00:00,372.20265446726626,0.0,139.77556078028175,372.20265446726626,31.908865592169395,0.0
2024-03-15 21:00:00,235.48966508742063,0.0,69.14393526688869,235.48966508742063,32.27458777358905,0.0
2024-03-15 22:00:00,29.772794865431553,0.0,0.0,29.772794865431553,33.13221426788095,0.0
2024-03-15 23:00:00,35.67032887675669,0.0,0.0,35.67032887675669,33.63534385008537,0.0
2024-03-16 00:00:00,37.621764819606454,0.0,0.0,37.621764819606454,34.81110471994457,0.0
2024-03-16 01:00:00,30.93998600581627,0.0,0.0,30.93998600581627,34.81294245118986,0.0
2024-03-16 02:00:00,32.95480108074144,0.0,0.0,32.95480108074144,34.97961811987756,0.0
2024-03-16 03:00:00,32.66312006266551,0.0,0.0,32.66312006266551,35.37684183184423,0.0
2024-03-16 04:00:00,33.93891896192169,0.0,0.0,33.93891896192169,35.31950975884377,0.0
2024-03-16 05:00:00,32.56989538415645,0.0,0.0,32.56989538415645,34.37015508412901,0.0
2024-03-16 06:00:00,61.266690945626074,0.0,0.0,61.266690945626074,34.34330915546233,0.0
2024-03-16 07:00:00,50.18546900855154,15.837575348227835,0.0,66.02304435677938,32.24926009468349,182.286048951714
2024-03-16 08:00:00,17.569155754865477,40.41920016417433,0.0,57.988355919039805,30.777163903236413,385.8025941388744
2024-03-16 09:00:00,15.218624100009158,43.786666623712634,0.0,59.00529072372179,31.147598509776998,376.617265498896
2024-03-16 10:00:00,0.0,72.78839724006478,0.0,63.998313671596534,29.560234446517676,639.6599726464298
2024-03-16 11:00:00,0.0,80.40112179036088,0.0,57.77075272619442,29.084431367800445,693.3252535730371
2024-03-16 12:00:00,0.0,81.85678193426597,0.0,65.34805697791897,27.780164054534943,679.3685162481485
2024-03-16 13:00:00,0.0,95.75753415795792,0.0,60.213741506205025,27.86580570715639,795.6954726774502
2024-03-16 14:00:00,0.0,77.82511995232268,0.0,64.45369321297372,27.445037514551423,620.7495280412753
2024-03-16 15:00:00,0.0,67.88509574770339,0.0,60.22306949527848,28.098259199119152,514.8345797154383
2024-03-16 16:00:00,11.341142938938717,50.600503209900864,0.0,61.94164614883958,28.46778656265403,356.4538377736841
2024-03-16 17:00:00,40.67519525337399,24.002212163397623,0.0,64.67740741677162,29.266257694462233,154.22931853539168
2024-03-16 18:00:00,59.32475671615398,2.6737845950766065e-15,0.0,59.32475671615398,30.56601270501863,8.02809083141905e-14
2024-03-16 19:00:00,63.35276469038937,0.0,0.0,63.35276469038937,31.128737697431127,0.0
2024-03-16 20:00:00,63.02525551924994,0.0,0.0,63.02525551924994,30.885066404735802,0.0
2024-03-16 21:00:00,57.70955115782073,0.0,0.0,57.70955115782073,32.9060255985063,0.0
2024-03-16 22:00:00,34.41213404300386,0.0,0.0,34.41213404300386,33.50202857156177,0.0
2024-03-16 23:00:00,32.31099566756033,0.0,0.0,32.31099566756033,34.12211174097591,0.0
2024-03-17 00:00:00,14.566611287610364,0.0,0.0,14.566611287610364,33.20589293462603,0.0
2024-03-17 01:00:00,17.961409850088614,0.0,0.0,17.961409850088614,33.66917039240398,0.0
2024-03-17 02:00:00,19.428617478182908,0.0,0.0,19.428617478182908,33.34021039084233,0.0
2024-03-17 03:00:00,22.520203409316167,0.0,0.0,22.520203409316167,33.47571874959853,0.0
2024-03-17 04:00:00,24.005872429995097,0.0,0.0,24.005872429995097,33.80921226154056,0.0
2024-03-17 05:00:00,19.556503873123393,0.0,0.0,19.556503873123393,32.30907462828926,0.0
2024-03-17 06:00:00,13.737367771701086,0.0,0.0,13.737367771701086,31.42120979826156,0.0
2024-03-17 07:00:00,0.6577520843822846,15.223306296713243,0.0,15.881058381095528,31.061166770271008,164.78101488091673
2024-03-17 08:00:00,0.0,32.76547337674033,0.0,19.580726202826977,29.620870557970935,294.68239328333067
2024-03-17 09:00:00,0.0,52.41914635664964,0.0,16.578943798161905,28.418895567763116,460.346450922131
2024-03-17 10:00:00,0.0,69.4331365553549,0.0,16.294578409351857,28.2639201978117,596.3531181023546
2024-03-17 11:00:00,0.0,71.57305888362238,0.0,10.104485523827679,28.435590994478154,608.4658761382129
2024-03-17 12:00:00,0.0,85.29927365488625,0.0,17.146857859929185,27.135762825165127,709.6315753338424
2024-03-17 13:00:00,0.0,73.99952975269127,0.0,20.942597458384995,26.89470194156148,601.987745408055
2024-03-17 14:00:00,0.0,79.4463765675709,0.0,12.979869870562695,25.621079607273547,618.9305253292008
2024-03-17 15:00:00,0.0,65.81172445263455,0.0,9.93288187430694,27.024476140557844,495.78083837383406
2024-03-17 16:00:00,0.0,46.419360585256136,0.0,19.26779646168899,27.20174780375847,331.45047836019734
2024-03-17 17:00:00,0.0,26.21757307581736,0.0,17.329184286318572,27.378822638176516,164.08766488159313
2024-03-17 18:00:00,18.080764332554736,2.393109789464374e-15,0.0,18.08076433255474,28.526179022050297,8.315942160550057e-14
2024-03-17 19:00:00,20.962282487604103,0.0,0.0,20.962282487604103,29.365347937069266,0.0
2024-03-17 20:00:00,13.78616789276715,0.0,0.0,13.78616789276715,29.65640982217014,0.0
2024-03-17 21:00:00,12.387568485404426,0.0,0.0,12.387568485404426,31.257947307597888,0.0
2024-03-17 22:00:00,15.31172678669064,0.0,0.0,15.31172678669064,32.534721497612686,0.0
2024-03-17 23:00:00,13.505489571263722,0.0,0.0,13.505489571263722,32.54705678276527,0.0
2024-03-18 00:00:00,33.866984681869596,0.0,0.0,33.866984681869596,33.30753883971235,0.0
2024-03-18 01:00:00,37.17093693835977,0.0,0.0,37.17093693835977,34.00219738479624,0.0
2024-03-18 02:00:00,35.54507161039489,0.0,0.0,35.54507161039489,34.637553625217585,0.0
2024-03-18 03:00:00,39.00445800373023,0.0,0.0,39.00445800373023,33.47782800004847,0.0
2024-03-18 04:00:00,38.11486143640736,0.0,0.0,38.11486143640736,34.030615070322995,0.0
2024-03-18 05:00:00,38.167134607969686,0.0,0.0,38.167134607969686,32.846113532578045,0.0
2024-03-18 06:00:00,204.1435406955051,0.0,51.4077165800737,204.1435406955051,32.58127856837524,0.0
2024-03-18 07:00:00,351.3636545608864,15.5859496679839,131.0381760075318,366.9496042288703,31.33394804802141,171.7465238245095
2024-03-18 08:00:00,332.2222936398775,36.68323651806153,135.65483158055974,368.905530157939,30.426738550144584,343.65992940735805
2024-03-18 09:00:00,283.6130072254946,59.10891305893737,115.2931992578505,342.721920284432,30.565927827944066,537.0203269268271
2024-03-18 10:00:00,279.7766678993145,73.29133104667018,122.4748190116251,353.06799894598464,28.25570373241862,642.9496739147999
2024-03-18 11:00:00,276.412591730878,75.60898417410088,129.10754089683988,352.0215759049789,28.478056382305223,641.8809732339344
2024-03-18 12:00:00,306.06167899871264,76.02604759304087,149.28685292386015,382.0877265917535,28.544820319900474,625.8952511159241
2024-03-18 13:00:00,171.3671572419475,89.46158143839766,83.12114933677387,260.82873868034517,27.67226759891004,737.0939006652715
2024-03-18 14:00:00,132.93134554418035,79.88486073150895,59.516457458273045,212.8162062756893,26.544698518165774,637.0747945266892
2024-03-18 15:00:00,308.1308207243068,51.213891298294236,133.34717965244766,359.344712022601,26.688716381215926,392.2599634508878
2024-03-18 16:00:00,327.7850340893497,45.723104036817126,135.01335006056306,373.50813812616684,27.30334542611663,326.50758956081984
2024-03-18 17:00:00,340.87412763437413,29.12308471250376,141.7375248856713,369.9972123468779,28.31432724929239,178.42831065002287
2024-03-18 18:00:00,352.095849726,1.96208244583603e-15,132.60765397034137,352.095849726,29.07321837472989,9.013473148758431e-14
2024-03-18 19:00:00,343.59213931407174,0.0,126.56620597140818,343.59213931407174,29.168532092676696,0.0
2024-03-18 20:00:00,319.2266313430861,0.0,114.8878967852295,319.2266313430861,30.27386829846188,0.0
2024-03-18 21:00:00,237.98094632955824,0.0,76.15687088543964,237.98094632955824,31.21037244205418,0.0
2024-03-18 22:00:00,33.27431254807144,0.0,0.0,33.27431254807144,32.369873623627925,0.0
2024-03-18 23:00:00,36.28503678433193,0.0,0.0,36.28503678433193,34.17746849048382,0.0
2024-03-19 00:00:00,30.348605663141946,0.0,0.0,30.348605663141946,33.7653438715402,0.0
2024-03-19 01:00:00,36.839561505095446,0.0,0.0,36.839561505095446,34.09310996655024,0.0
2024-03-19 02:00:00,37.80405469251704,0.0,0.0,37.80405469251704,34.13427834353447,0.0
2024-03-19 03:00:00,37.28503087577824,0.0,0.0,37.28503087577824,34.89936116873925,0.0
2024-03-19 04:00:00,30.523338294775996,0.0,0.0,30.523338294775996,34.21126660617438,0.0
2024-03-19 05:00:00,29.806263359488483,0.0,0.0,29.806263359488483,33.227608951174325,0.0
2024-03-19 06:00:00,222.35214028813098,0.0,58.51541118581484,222.35214028813098,32.769450699217224,0.0
2024-03-19 07:00:00,408.88442311346057,14.963609988303299,152.01910092638528,423.84803310176386,31.710959998486363,154.5207233356627
2024-03-19 08:00:00,312.98346385452675,35.04770967737755,124.56238182897603,348.0311735319043,31.348794131701013,326.4340910535836
2024-03-19 09:00:00,276.07375160435294,43.84479513627847,111.59454397412293,319.9185467406314,31.637170136645736,377.43952251074626
2024-03-19 10:00:00,334.93574826747545,50.856676645373334,147.5092467917029,385.7924249128488,29.72628069395251,426.1274792132443
2024-03-19 11:00:00,289.14667663112994,67.82696649481805,135.93553201325994,356.973643125948,28.679480499399794,569.2393440260511
2024-03-19 12:00:00,244.89671232793822,80.103212667046,116.81486791035104,324.9999249949842,27.83727183411688,673.8535327441547
2024-03-19 13:00:00,117.23865686044627,86.98844697048673,55.80260572696,204.227103830933,27.148408058152228,718.6824955561942
2024-03-19 14:00:00,121.31725748044978,73.82951447837875,48.79758253836111,195.14677195882854,28.067693356807908,584.7599110371661
2024-03-19 15:00:00,288.8644024994272,45.74037648068937,128.75023079517547,334.6047789801165,28.159785188277812,356.5181423730196
2024-03-19 16:00:00,286.3071397576279,41.36036891809102,119.45271259525296,327.6675086757189,27.936709079515452,299.060463866692
2024-03-19 17:00:00,362.6517775768315,25.99640863303029,144.340735946739,388.64818620986176,29.332641748424784,164.42387023879422
2024-03-19 18:00:00,330.01975850932666,3.0634847982754133e-15,124.03033435176408,330.01975850932666,29.461401960548933,7.706429980025822e-14
2024-03-19 19:00:00,102.16026838532748,0.0,0.0,102.16026838532748,30.682362200945136,0.0
2024-03-19 20:00:00,111.6200651120923,0.0,0.0,111.6200651120923,31.348946992122897,0.0
2024-03-19 21:00:00,271.0760586791966,0.0,81.95143652556418,271.0760586791966,32.018147209026395,0.0
2024-03-19 22:00:00,39.32005010411938,0.0,0.0,39.32005010411938,32.473406185452646,0.0
2024-03-19 23:00:00,31.85900815928711,0.0,0.0,31.85900815928711,33.60295392907797,0.0
2024-03-20 00:00:00,37.78493051819273,0.0,0.0,37.78493051819273,33.49135621656872,0.0
2024-03-20 01:00:00,27.260193634647347,0.0,0.0,27.260193634647347,33.16591480493779,0.0
2024-03-20 02:00:00,32.54673441246864,0.0,0.0,32.54673441246864,33.75911266667735,0.0
2024-03-20 03:00:00,34.27421039664737,0.0,0.0,34.27421039664737,32.878614419875504,0.0
2024-03-20 04:00:00,35.82317073802033,0.0,0.0,35.82317073802033,33.46036005018647,0.0
2024-03-20 05:00:00,26.23490974476582,0.0,0.0,26.23490974476582,32.67058637127366,0.0
2024-03-20 06:00:00,215.0566821310291,0.0,53.37620074507868,215.0566821310291,31.188186589457512,0.0
2024-03-20 07:00:00,355.2491362515892,15.771739492209406,133.74547578116815,371.0208757437986,30.833101364973782,172.18769883547685
2024-03-20 08:00:00,354.66437798678396,28.96028704828602,144.0316953833128,383.62466503507,30.50496242353495,248.9168896187134
2024-03-20 09:00:00,320.0673584387548,54.860409858311385,142.3586480704313,374.9277682970662,28.50385904069033,485.0134787629074
2024-03-20 10:00:00,276.5811103545394,61.29756392343419,121.45201454879357,337.87867427797363,27.7537668495633,518.7331087886172
2024-03-20 11:00:00,272.408233363526,80.69182836990696,129.44943548907523,353.10006173343294,27.529619757329602,682.3748176568441
2024-03-20 12:00:00,276.31393608491766,68.85003924886378,125.99105923854401,345.1639753337814,28.074818420846324,572.1133391059467
2024-03-20 13:00:00,172.10219912021412,79.35085244073272,78.71059056984232,251.45305156094685,26.322212534844276,648.9230058355679
2024-03-20 14:00:00,161.87687774067794,70.76057268328438,63.86375340757822,232.63745042396232,26.78687896866851,561.1962577306051
2024-03-20 15:00:00,304.968391825367,64.77338616941404,143.33554153614486,369.74177799478105,26.788569280664703,489.7207858955874
2024-03-20 16:00:00,303.0623217801041,47.83154416959145,133.92320478959186,350.89386594969557,26.713393105497456,339.50551351741376
2024-03-20 17:00:00,357.917145264485,26.907836452005217,151.80118443897032,384.8249817164902,27.644934910615287,168.2690168688818
2024-03-20 18:00:00,367.9418203358527,4.182831987413602e-15,137.5443621641403,367.9418203358527,28.065324637828287,6.769569977036756e-14
2024-03-20 19:00:00,300.75605567291524,0.0,112.88632008565453,300.75605567291524,28.954472915958686,0.0
2024-03-20 20:00:00,408.295557918648,0.0,157.4635234244981,408.295557918648,29.2086060174892,0.0
2024-03-20 21:00:00,247.45487938328804,0.0,79.73316858924038,247.45487938328804,30.932890509301426,0.0
2024-03-20 22:00:00,32.24670937039153,0.0,0.0,32.24670937039153,32.23878872218704,0.0
2024-03-20 23:00:00,36.64152731729891,0.0,0.0,36.64152731729891,32.54282859041852,0.0
2024-03-21 00:00:00,34.00064893969439,0.0,0.0,34.00064893969439,32.71441475309343,0.0
2024-03-21 01:00:00,37.90345738726974,0.0,0.0,37.90345738726974,32.808976074420926,0.0
2024-03-21 02:00:00,29.965865610732628,0.0,0.0,29.965865610732628,32.60830130627157,0.0
2024-03-21 03:00:00,37.048123356258856,0.0,0.0,37.048123356258856,32.20484957494501,0.0
2024-03-21 04:00:00,35.92080545573096,0.0,0.0,35.92080545573096,31.92602901500151,0.0
2024-03-21 05:00:00,30.04679286944442,0.0,0.0,30.04679286944442,30.877690456621036,0.0
2024-03-21 06:00:00,189.27620830922058,0.0,41.81745558266644,189.27620830922058,30.754532514387517,0.0
2024-03-21 07:00:00,299.94479683721227,15.229179106915053,113.40504613344308,315.17397594412733,30.11693799657758,155.25811858314847
2024-03-21 08:00:00,361.22951550428684,34.853172562901904,150.22375318686332,396.0826880671887,29.995782508336298,318.92055208060106
2024-03-21 09:00:00,284.43526409256503,49.08667804141043,113.62410596802475,333.5219421339755,28.496365463217295,426.8630674780669
2024-03-21 10:00:00,332.73445490141415,58.88480438493698,153.2145313883524,391.6192592863511,26.95564496936769,491.39035295177774
2024-03-21 11:00:00,315.3147011657505,57.34151080863002,136.09414244961948,372.6562119743805,25.943514087524363,471.0937506623361
2024-03-21 12:00:00,311.08834592201106,68.90894324186874,144.63757109247487,379.9972891638798,26.003707002588857,566.6322577148967
2024-03-21 13:00:00,192.20632075474649,63.3979670808641,78.91986803357855,255.6042878356106,26.163213790838817,506.00439839045566
2024-03-21 14:00:00,169.17427407618348,52.2622430236782,56.8261702219804,221.43651709986167,25.527763791089484,410.69832452244066
2024-03-21 15:00:00,326.254606750422,50.04489512301686,139.2736572374843,376.2995018734389,26.02832365492774,385.3619472588431
2024-03-21 16:00:00,312.3397172496513,35.78269521641624,134.47984305869053,348.12241246606754,26.01642032156505,262.9383567123376
2024-03-21 17:00:00,312.0010520203831,26.94586127579657,120.61657711487274,338.9469132961797,27.021698442641565,168.18668782822274
2024-03-21 18:00:00,364.72643945874705,2.778889954496139e-15,139.8401330720793,364.72643945874705,26.58944294808385,7.97414880480593e-14
2024-03-21 19:00:00,312.7733500392632,0.0,110.47017468309264,312.7733500392632,29.034296361650906,0.0
2024-03-21 20:00:00,389.183962830499,0.0,147.57526784289175,389.183962830499,28.581830235324823,0.0
2024-03-21 21:00:00,257.08196138373665,0.0,82.59565980817727,257.08196138373665,30.44080478216039,0.0
2024-03-21 22:00:00,37.57930477112161,0.0,0.0,37.57930477112161,30.7519799621022,0.0
2024-03-21 23:00:00,31.122422082714746,0.0,0.0,31.122422082714746,31.555031743406143,0.0
2024-03-22 00:00:00,32.234787001720804,0.0,0.0,32.234787001720804,32.443012680217905,0.0
2024-03-22 01:00:00,32.13339552745183,0.0,0.0,32.13339552745183,33.04101740449493,0.0
2024-03-22 02:00:00,26.65860675140823,0.0,0.0,26.65860675140823,33.2612369915979,0.0
2024-03-22 03:00:00,37.04748986028185,0.0,0.0,37.04748986028185,33.44239586788072,0.0
2024-03-22 04:00:00,33.05846726424901,0.0,0.0,33.05846726424901,33.26753807450167,0.0
2024-03-22 05:00:00,37.999757187924956,0.0,0.0,37.999757187924956,32.17325922749872,0.0
2024-03-22 06:00:00,226.79822446979733,0.0,56.50666114366487,226.79822446979733,32.139311839541605,0.0
2024-03-22 07:00:00,287.3843613317139,16.72926850191219,99.67176125916532,304.1136298336261,30.484827649227515,185.6330864571382
2024-03-22 08:00:00,298.68427587773937,36.70952783274606,119.80259499311205,335.39380371048543,30.071194901083913,338.33215860612967
2024-03-22 09:00:00,313.45736122209564,42.95392814516413,128.17215639423904,356.41128936725977,28.840967898551703,362.67250399755756
2024-03-22 10:00:00,332.55127724236803,54.63784424152037,144.094656205313,387.1891214838884,27.507872404244768,455.5504607868916
2024-03-22 11:00:00,248.4433679857735,78.69043839882161,122.27205235225748,327.1338063845951,27.14821806299446,666.0690900082205
2024-03-22 12:00:00,359.00606206740235,79.5572328877841,169.39805068305944,438.56329495518645,26.75297174546648,652.517575701435
2024-03-22 13:00:00,169.56916020084833,72.00618767634342,78.8671677292564,241.57534787719175,26.13563526224441,575.3893270386322
2024-03-22 14:00:00,123.46812464165717,74.75127698569733,48.513624273183694,198.2194016273545,26.23890297895623,592.9769598037901
2024-03-22 15:00:00,289.58745299346305,64.32890594893611,132.47752674250503,353.91635894239914,26.58441580760916,486.8291047669958
2024-03-22 16:00:00,294.59078890895427,52.9084185498162,122.16220928901107,347.49920745877046,26.48969923571397,375.75297229895244
2024-03-22 17:00:00,297.1857442324569,29.13135888689762,119.01138994044643,326.3171031193545,25.585657151463298,178.61415786683898
2024-03-22 18:00:00,381.1536385695597,2.029292437673843e-15,148.64822496941946,381.1536385695597,28.62160979570414,9.467601250127964e-14
2024-03-22 19:00:00,368.3029583021015,0.0,141.92874825323463,368.3029583021015,28.477812346988465,0.0
2024-03-22 20:00:00,368.67260404002405,0.0,141.96794978076102,368.67260404002405,29.120834609541305,0.0
2024-03-22 21:00:00,276.48663014460624,0.0,91.34170002562828,276.48663014460624,29.876286229989866,0.0
2024-03-22 22:00:00,42.36698645263416,0.0,0.0,42.36698645263416,31.11425176879063,0.0
2024-03-22 23:00:00,37.27188277325499,0.0,0.0,37.27188277325499,31.725974538451872,0.0
2024-03-23 00:00:00,32.547161376032925,0.0,0.0,32.547161376032925,32.87334165024561,0.0
2024-03-23 01:00:00,37.531772753626754,0.0,0.0,37.531772753626754,33.25043472603187,0.0
2024-03-23 02:00:00,36.84080088277351,0.0,0.0,36.84080088277351,33.97562888097233,0.0
2024-03-23 03:00:00,34.838036259352755,0.0,0.0,34.838036259352755,34.60667958145571,0.0
2024-03-23 04:00:00,29.584822829460464,0.0,0.0,29.584822829460464,33.652132181195405,0.0
2024-03-23 05:00:00,32.96993994934803,0.0,0.0,32.96993994934803,33.246930295472616,0.0
2024-03-23 06:00:00,164.7973166798856,0.0,48.133824429453476,164.7973166798856,31.77205245321905,0.0
2024-03-23 07:00:00,258.09744677123257,15.486388093585404,102.50150387064298,273.58383486481796,31.16895680957653,160.3397328970091
2024-03-23 08:00:00,284.0870332593572,35.56370148388715,122.8816851259413,319.65073474324436,30.42399867105756,326.77854075782903
2024-03-23 09:00:00,220.38874743206426,45.393066080121024,101.82205014968422,265.7818135121853,28.97511186426221,387.6288622028692
2024-03-23 10:00:00,226.93900038560687,68.88980291870192,109.26450612055892,295.8288033043088,28.24789243366786,593.5778382153749
2024-03-23 11:00:00,221.21156542546805,68.97379725851091,114.2253846340629,290.18536268397895,28.16315971395604,575.6037482661778
2024-03-23 12:00:00,204.86198274341893,78.94516063726019,113.0611071265213,283.8071433806791,27.724814933246936,653.0261884673735
