,E_grid,E_DG,Q_prod,T_amb,GHI,E_total
2024-04-18 20:00:00,,0.0,163.01089010094344,28.730926877390353,0.0,
2024-04-18 21:00:00,,0.0,105.27316053003477,29.369375632224894,0.0,
2024-04-18 22:00:00,,0.0,0.0,29.994098071715083,0.0,
2024-04-18 23:00:00,,0.0,0.0,31.170919439300803,0.0,
2024-04-19 00:00:00,,0.0,0.0,35.39081874495991,0.0,
2024-04-19 01:00:00,,0.0,0.0,34.96599440227261,0.0,
2024-04-19 02:00:00,,0.0,0.0,34.79166912855104,0.0,
2024-04-19 03:00:00,,0.0,0.0,34.99210095800604,0.0,
2024-04-19 04:00:00,,0.0,0.0,34.90456547590657,0.0,
2024-04-19 05:00:00,,0.0,0.0,34.36801634423494,0.0,
2024-04-19 06:00:00,,0.0,56.95512864678102,33.75144676729182,0.0,
2024-04-19 07:00:00,,18.06866674858818,144.63190590240296,33.48806305229796,177.2064806190194,
2024-04-19 08:00:00,,37.26292055144872,0.0,32.69052044045894,332.94835937982987,
2024-04-19 09:00:00,,49.41369489515795,0.0,32.162757816249034,428.7944298093109,
2024-04-19 10:00:00,,58.516561204784225,148.1680855305924,29.50343956306391,495.6464260390311,
2024-04-19 11:00:00,,76.58680496578138,138.04554242031656,29.163077527092113,655.3615495813103,
2024-04-19 12:00:00,,71.52590596003942,152.5115319133634,29.384046886697536,598.9881897145258,
2024-04-19 13:00:00,,62.82680815183288,84.92409757787141,28.458137221638943,519.9590933223456,
2024-04-19 14:00:00,,50.26454186034775,65.5060209259246,28.99628645633781,407.07947381145084,
2024-04-19 15:00:00,,50.39871666438003,140.49260226838663,28.78870954445887,400.89410864835645,
2024-04-19 16:00:00,,43.41410776766763,172.82324919830162,29.824406413186058,328.9213509835843,
2024-04-19 17:00:00,,29.466570655875604,160.8487129197074,30.11237754422662,200.1982725834691,
2024-04-19 18:00:00,,3.4020317302995236e-15,173.31457408034785,30.846401534692685,7.411221650536188e-14,
2024-04-19 19:00:00,,0.0,119.33288925865973,30.954090759207524,0.0,
2024-04-19 20:00:00,,0.0,129.80912631011665,32.01716279842906,0.0,
2024-04-19 21:00:00,,0.0,106.71575630134275,32.81913315048834,0.0,
2024-04-19 22:00:00,,0.0,0.0,33.06294714958825,0.0,
2024-04-19 23:00:00,,0.0,0.0,35.27665158331388,0.0,
2024-04-20 00:00:00,,0.0,0.0,33.47426026262996,0.0,
2024-04-20 01:00:00,,0.0,0.0,33.27870452493409,0.0,
2024-04-20 02:00:00,,0.0,0.0,34.22277394869281,0.0,
2024-04-20 03:00:00,,0.0,0.0,33.13603426360098,0.0,
2024-04-20 04:00:00,,0.0,0.0,32.18249937398072,0.0,
2024-04-20 05:00:00,,0.0,0.0,33.049036305562545,0.0,
2024-04-20 06:00:00,,0.0,0.0,31.181197578404827,0.0,
2024-04-20 07:00:00,,17.676285764591505,0.0,30.878456620009658,169.16227953271223,
2024-04-20 08:00:00,,41.1885854978959,0.0,30.173539215354705,369.638833111451,
2024-04-20 09:00:00,,42.055394055539594,0.0,29.357343709473383,351.0826222530932,
2024-04-20 10:00:00,,77.63676953425343,0.0,28.744678223064724,673.1895003453712,
2024-04-20 11:00:00,,89.01684573295547,0.0,27.886029673943668,764.9616121456203,
2024-04-20 12:00:00,,81.41753561314015,0.0,27.314335044998302,682.5878592103335,
2024-04-20 13:00:00,,83.73650385833005,0.0,26.294361411922843,698.1587171671191,
2024-04-20 14:00:00,0.0,76.5586216763502,0.0,26.717599473596653,625.9351417687631,76.5586216763502
2024-04-20 15:00:00,0.0,56.863816251507224,0.0,25.936962317926035,446.5159696505732,56.863816251507224
2024-04-20 16:00:00,12.405286770030806,48.08409023483475,0.0,27.820457630943704,360.95089330104935,60.48937700486555
2024-04-20 17:00:00,38.104608168461304,23.28756873597863,0.0,26.8943215489008,160.17393852485895,61.392176904439935
2024-04-20 18:00:00,60.64641822073437,3.007081363919081e-15,0.0,28.147257775584652,7.764933836054578e-14,60.64641822073437
2024-04-20 19:00:00,66.36890404600562,0.0,0.0,28.50517391759061,0.0,66.36890404600562
2024-04-20 20:00:00,57.53782666346143,0.0,0.0,29.70539455203,0.0,57.53782666346143
2024-04-20 21:00:00,62.5807978320322,0.0,0.0,30.983058560537675,0.0,62.5807978320322
2024-04-20 22:00:00,30.95905819872265,0.0,0.0,31.556098645704825,0.0,30.95905819872265
2024-04-20 23:00:00,39.39485222482547,0.0,0.0,33.117474558188555,0.0,39.39485222482547
2024-04-21 00:00:00,19.8520718197982,0.0,0.0,32.73850397617313,0.0,19.8520718197982
2024-04-21 01:00:00,19.753800893024394,0.0,0.0,32.743250082343636,0.0,19.753800893024394
2024-04-21 02:00:00,17.101465658004148,0.0,0.0,33.027173589959176,0.0,17.101465658004148
2024-04-21 03:00:00,17.254166150209148,0.0,0.0,33.5845551754859,0.0,17.254166150209148
2024-04-21 04:00:00,12.734208556660015,0.0,0.0,33.07948890983396,0.0,12.734208556660015
2024-04-21 05:00:00,10.777706982078127,0.0,0.0,31.499452842091408,0.0,10.777706982078127
2024-04-21 06:00:00,17.616675332512518,0.0,0.0,31.003638697876394,0.0,17.616675332512518
2024-04-21 07:00:00,1.0865891692162286,17.03827302378423,0.0,30.737226122147206,159.26382743017783,18.12486219300046
2024-04-21 08:00:00,0.0,32.609027032108614,0.0,29.770647847959715,278.6652442716664,32.609027032108614
2024-04-21 09:00:00,0.0,57.46758927980878,0.0,28.162907126387992,501.2727210301404,57.46758927980878
2024-04-21 10:00:00,0.0,58.85846753345143,0.0,28.21852784959951,496.53189643759333,58.85846753345143
2024-04-21 11:00:00,0.0,75.09365602829703,0.0,26.673653750700083,635.7567890676142,75.09365602829703
2024-04-21 12:00:00,0.0,74.72644760726932,0.0,27.214789028628832,626.1811810077829,74.72644760726932
2024-04-21 13:00:00,0.0,64.63210122791817,0.0,26.47794874105927,532.7947264220621,64.63210122791817
2024-04-21 14:00:00,0.0,63.75943886456825,0.0,25.528002329623337,506.892777585717,63.75943886456825
2024-04-21 15:00:00,0.0,66.63207977312962,0.0,25.948685812202754,520.9252066853642,66.63207977312962
2024-04-21 16:00:00,0.0,43.11145047977701,0.0,26.289645334436347,323.46358767478716,43.11145047977701
2024-04-21 17:00:00,0.0,20.22951484650982,0.0,27.19902918144445,143.6201831090212,20.22951484650982
2024-04-21 18:00:00,14.776616409858537,2.713024675664646e-15,0.0,27.74197610593995,8.019062580449353e-14,14.77661640985854
2024-04-21 19:00:00,25.939407998691628,0.0,0.0,28.115353440396483,0.0,25.939407998691628
2024-04-21 20:00:00,24.046826792429663,0.0,0.0,28.89683498183491,0.0,24.046826792429663
2024-04-21 21:00:00,11.591618709447939,0.0,0.0,30.77434288000395,0.0,11.591618709447939
2024-04-21 22:00:00,18.573232795068577,0.0,0.0,31.48708298722828,0.0,18.573232795068577
2024-04-21 23:00:00,16.619686713158572,0.0,0.0,32.121607067701625,0.0,16.619686713158572
2024-04-22 00:00:00,35.81643206110393,0.0,0.0,33.463261606603595,0.0,35.81643206110393
2024-04-22 01:00:00,33.76723310421939,0.0,0.0,33.36808758212705,0.0,33.76723310421939
2024-04-22 02:00:00,27.3233550915389,0.0,0.0,33.8888029427654,0.0,27.3233550915389
2024-04-22 03:00:00,33.907057969262496,0.0,0.0,34.9467999383817,0.0,33.907057969262496
2024-04-22 04:00:00,35.84507192004494,0.0,0.0,33.915179237496936,0.0,35.84507192004494
2024-04-22 05:00:00,42.10623706981208,0.0,0.0,32.62747627255083,0.0,42.10623706981208
2024-04-22 06:00:00,208.82666877901096,0.0,58.46701781941519,31.785120890327214,0.0,208.82666877901096
2024-04-22 07:00:00,359.3295611191681,17.111188772759064,134.40447165773404,29.77245372299087,158.27390157932854,376.44074989192717
2024-04-22 08:00:00,369.5644342808765,30.588309736003506,154.3075000967974,30.83115384037018,259.5945215043502,400.15274401688004
2024-04-22 09:00:00,382.6057147023634,44.61646124808306,161.31694551730885,29.784242782906414,375.37728961900206,427.22217595044646
2024-04-22 10:00:00,346.088096159888,55.89468867526967,155.01127131907378,28.274892779239586,468.00436023246624,401.98278483515764
2024-04-22 11:00:00,361.78432534608424,69.49255894807298,164.87122280726177,27.106079188286355,589.5945044132791,431.27688429415724
2024-04-22 12:00:00,326.52878352662844,81.2945832554,162.73687793028725,26.68808412903743,684.6450134349893,407.8233667820284
2024-04-22 13:00:00,216.13656840363367,76.72938574737637,97.14743019540708,27.138265303105804,640.3375918895354,292.86595415101004
2024-04-22 14:00:00,174.35450187899352,65.4746346107455,71.49473722552047,26.752136397046574,534.8564520796131,239.82913648973903
2024-04-22 15:00:00,355.29656068021495,42.91746554362252,157.27665985585352,27.261862380669736,340.6395740958056,398.2140262238375
2024-04-22 16:00:00,369.5198629620191,31.073128719133667,156.8136110227371,27.308939419816387,241.00961813407505,400.59299168115274
2024-04-22 17:00:00,419.0131857100449,23.18011803451858,170.14428095912558,28.30531244578316,161.36571876827412,442.1933037445635
2024-04-22 18:00:00,427.79921834469934,4.8789395025617395e-15,166.20439039637665,28.731594334073957,5.886709434513317e-14,427.79921834469934
2024-04-22 19:00:00,375.1533860881483,0.0,143.279982679069,29.805337796099348,0.0,375.1533860881483
2024-04-22 20:00:00,398.37696534271623,0.0,156.04920848340447,29.251965058416864,0.0,398.37696534271623
2024-04-22 21:00:00,289.9543122741543,0.0,98.64126497937154,30.585500636487925,0.0,289.9543122741543
2024-04-22 22:00:00,29.21810617041196,0.0,0.0,31.86463092893402,0.0,29.21810617041196
2024-04-22 23:00:00,41.93817837799912,0.0,0.0,33.31146489048087,0.0,41.93817837799912
2024-04-23 00:00:00,35.98027371170711,0.0,0.0,35.468707898577875,0.0,35.98027371170711
2024-04-23 01:00:00,37.451085666992014,0.0,0.0,34.79597662311677,0.0,37.451085666992014
2024-04-23 02:00:00,27.19337551427065,0.0,0.0,34.69156409035438,0.0,27.19337551427065
2024-04-23 03:00:00,37.7772181480335,0.0,0.0,33.90061024218131,0.0,37.7772181480335
2024-04-23 04:00:00,33.68585889960739,0.0,0.0,34.96022491758059,0.0,33.68585889960739
2024-04-23 05:00:00,35.39124541989289,0.0,0.0,33.69713256885415,0.0,35.39124541989289
2024-04-23 06:00:00,213.07619754901702,0.0,59.30298271651748,34.72652145697755,0.0,213.07619754901702
2024-04-23 07:00:00,362.47916142466966,19.23385653514374,149.00798656808652,32.03351882014004,188.3689075606707,381.7130179598134
2024-04-23 08:00:00,332.8987870538965,39.99801133398128,135.58452864785608,32.54999167072881,361.11493398799735,372.89679838787777
2024-04-23 09:00:00,272.9934698267532,44.74057291755426,112.09622503296491,30.965671156233388,379.75446541186756,317.73404274430743
2024-04-23 10:00:00,346.4233421949165,64.59074629175764,151.60826139298769,29.233221922637796,551.6019010591217,411.0140884866741
2024-04-23 11:00:00,322.94055663813765,87.68912250967976,159.50475131541128,29.138552282467355,761.3321499217486,410.6296791478174
2024-04-23 12:00:00,284.9337553744941,83.09092013797252,140.2472265526264,28.851955472328175,702.6668099054314,368.0246755124666
2024-04-23 13:00:00,245.70403135114628,68.72728489598795,107.52089176978787,28.003987634028448,568.8856751666009,314.43131624713425
2024-04-23 14:00:00,112.79935992640496,91.61442557910347,56.40578890130283,28.416345477574627,758.3688124913334,204.41378550550843
2024-04-23 15:00:00,366.5961434805938,61.492999091873045,171.87235627725593,28.524592309961072,491.04810835719246,428.08914257246687
2024-04-23 16:00:00,366.9794482193052,47.63125774212724,164.0940531045227,28.764434459350007,362.9279235900679,414.6107059614324
2024-04-23 17:00:00,437.14908639393644,27.506716232634336,191.77728242490383,29.01424370412181,188.1641239795825,464.6558026265708
2024-04-23 18:00:00,428.1613572566094,2.5122264197444123e-15,166.00246933342413,29.159884077645415,8.189325946206318e-14,428.1613572566094
2024-04-23 19:00:00,351.86170884103643,0.0,134.72115199019765,30.55309477670204,0.0,351.86170884103643
2024-04-23 20:00:00,432.31892836470126,0.0,174.10627404056174,31.5853864541564,0.0,432.31892836470126
2024-04-23 21:00:00,299.7131794225837,0.0,110.5421483404167,31.465195344638385,0.0,299.7131794225837
2024-04-23 22:00:00,31.02121648712827,0.0,0.0,33.33197178029415,0.0,31.02121648712827
2024-04-23 23:00:00,38.37741157836603,0.0,0.0,33.92382722404632,0.0,38.37741157836603
2024-04-24 00:00:00,35.02026355023057,0.0,0.0,33.531332898686735,0.0,35.02026355023057
2024-04-24 01:00:00,28.22785295478547,0.0,0.0,34.36279421749954,0.0,28.22785295478547
2024-04-24 02:00:00,35.05567140445858,0.0,0.0,34.49263384741653,0.0,35.05567140445858
2024-04-24 03:00:00,36.422113169723865,0.0,0.0,35.494344679592125,0.0,36.422113169723865
2024-04-24 04:00:00,32.77550921929444,0.0,0.0,34.2897051071679,0.0,32.77550921929444
2024-04-24 05:00:00,33.496499007313766,0.0,0.0,34.141453380643895,0.0,33.496499007313766
2024-04-24 06:00:00,219.7821495110682,0.0,51.83506270272474,32.839649368588354,0.0,219.7821495110682
2024-04-24 07:00:00,421.38864846517254,17.652988550387192,167.56628029757283,31.11746542027496,166.4223434139169,439.04163701555973
2024-04-24 08:00:00,412.5146946180004,32.00959889257245,171.0499588572763,31.484727945244487,276.66068359421166,444.5242935105729
2024-04-24 09:00:00,336.2360477695765,60.682524418505636,154.1479561642577,29.91359699818108,527.2078027450675,396.9185721880821
2024-04-24 10:00:00,253.99912644844653,85.13057199585752,119.35421408078872,29.23075695583972,749.6525830167832,339.12969844430404
2024-04-24 11:00:00,325.0898539856251,90.12228222743796,152.83866322480728,28.147197662123023,782.5010345917651,415.21213621306305
2024-04-24 12:00:00,292.90980229383524,80.48123545756599,148.3481598703273,28.153852039548816,684.941943326825,373.3910377514012
2024-04-24 13:00:00,229.16101113194162,81.37304740222993,108.95638190595068,28.300405809633162,681.142249053445,310.53405853417155
2024-04-24 14:00:00,141.125082282454,80.89659465281693,62.441874853985354,28.114926075070986,668.54024265558,222.02167693527093
2024-04-24 15:00:00,318.35944447056,69.58491003588026,151.0060991239501,28.56091138271452,558.4586749325142,387.9443545064403
2024-04-24 16:00:00,343.9020731480954,44.35611312120406,148.26242861380953,28.981447836565195,339.19469398813146,388.2581862692995
2024-04-24 17:00:00,,26.794234450389542,162.63052496446716,27.65074617155165,183.00981031810488,
2024-04-24 18:00:00,,1.9880019151164453e-15,158.39567403184557,28.801746740369108,8.90740515389983e-14,
2024-04-24 19:00:00,,0.0,145.0583673923531,29.338594573811577,0.0,
2024-04-24 20:00:00,,0.0,161.65832483360106,31.46452222602847,0.0,
2024-04-24 21:00:00,,0.0,89.23394087859128,31.707882786792926,0.0,
2024-04-24 22:00:00,,0.0,0.0,32.653966854911715,0.0,
2024-04-24 23:00:00,,0.0,0.0,33.515132039022866,0.0,
2024-04-25 00:00:00,,0.0,0.0,33.415910563065786,0.0,
2024-04-25 01:00:00,,0.0,0.0,32.83161617378339,0.0,
2024-04-25 02:00:00,,0.0,0.0,33.064104574457836,0.0,
2024-04-25 03:00:00,,0.0,0.0,33.57492480105217,0.0,
2024-04-25 04:00:00,,0.0,0.0,33.823998187097644,0.0,
2024-04-25 05:00:00,,0.0,0.0,32.65571133830225,0.0,
2024-04-25 06:00:00,,0.0,46.668763362657415,31.54770645258386,0.0,
2024-04-25 07:00:00,,17.33594908919432,168.02136072696376,30.02529862346488,161.12117151486072,
2024-04-25 08:00:00,,39.49791692776256,166.52764959472213,30.669874098305016,353.3716385121888,
2024-04-25 09:00:00,,57.011290738230855,160.64589123729127,28.919703823220814,498.5841239737172,
2024-04-25 10:00:00,,82.10198853070834,150.5311333691824,27.869817847899018,712.8473379199977,
2024-04-25 11:00:00,,70.91827212055118,156.36505240024005,26.860999958392572,602.8518553408156,
2024-04-25 12:00:00,,88.16421300565972,170.40370169657703,26.44289698695836,743.6884495018713,
2024-04-25 13:00:00,,87.44547063714887,88.52937979788268,26.332188803536212,737.2543142397349,
2024-04-25 14:00:00,,76.82775252471822,68.41576863228853,26.574111937677802,630.8716876086243,
2024-04-25 15:00:00,,53.67222220749317,134.27114964617394,26.208425061382812,425.59266585233144,
2024-04-25 16:00:00,,51.207572007954425,160.14856101216748,27.255301411303158,390.95215564022755,
2024-04-25 17:00:00,,29.163663246254515,157.9056798381044,27.59543870166291,198.86188875727646,
2024-04-25 18:00:00,,2.0136517246734624e-15,173.29228855738415,29.55453245036714,8.823372801087936e-14,
2024-04-25 19:00:00,,0.0,143.0268614869354,28.435448089719724,0.0,
2024-04-25 20:00:00,,0.0,144.74549016744854,30.27427602093107,0.0,
2024-04-25 21:00:00,,0.0,81.32202864708354,31.18640545815418,0.0,
2024-04-25 22:00:00,,0.0,0.0,31.428257603813304,0.0,
2024-04-25 23:00:00,,0.0,0.0,32.716036238651526,0.0,
2024-04-26 00:00:00,,0.0,0.0,34.921085136702466,0.0,
2024-04-26 01:00:00,,0.0,0.0,34.93418517354423,0.0,
2024-04-26 02:00:00,,0.0,0.0,35.69743048266349,0.0,
2024-04-26 03:00:00,,0.0,0.0,33.79709562321764,0.0,
2024-04-26 04:00:00,,0.0,0.0,34.11517124709774,0.0,
2024-04-26 05:00:00,,0.0,0.0,34.71760079802196,0.0,
2024-04-26 06:00:00,,0.0,59.42957292609126,33.7112122068855,0.0,
2024-04-26 07:00:00,,18.493413969094124,161.52283305087752,32.68132155374554,178.4897571209523,
2024-04-26 08:00:00,,46.98098734411672,129.1839657684312,32.1218067435133,424.34901384434653,
2024-04-26 09:00:00,,57.92738509687003,150.5241279717096,29.64105344304386,506.96857328659337,
2024-04-26 10:00:00,,70.4100576153212,167.11994805922825,30.15300437161498,610.0000655059092,
2024-04-26 11:00:00,,86.36009306687927,155.8796495966314,29.562510387310365,747.5968476596615,
2024-04-26 12:00:00,,70.73265272414086,158.6844870826237,28.144760043920165,597.7330795139412,
2024-04-26 13:00:00,,77.78915184825969,80.26736273804117,29.439077207187445,654.1512782098865,
2024-04-26 14:00:00,,84.37494820630096,62.36971278215876,28.1033735222846,703.0995142122074,
2024-04-26 15:00:00,,53.77170627776146,157.95179718832853,27.028074126987562,427.98612910349595,
2024-04-26 16:00:00,,53.42473893033436,154.92125241735516,28.664746125974908,411.1217469306833,
2024-04-26 17:00:00,,31.984888021282774,159.90662825420023,28.670395291105955,220.55374510783642,
2024-04-26 18:00:00,,2.079460716966148e-15,152.6312741249634,30.33769667721833,8.685553299187597e-14,
2024-04-26 19:00:00,,0.0,150.3174103847003,30.873304399090394,0.0,
2024-04-26 20:00:00,,0.0,141.1236089308456,31.206238004115473,0.0,
2024-04-26 21:00:00,,0.0,103.70866225181253,33.16229165724384,0.0,
2024-04-26 22:00:00,,0.0,0.0,33.724924693243224,0.0,
2024-04-26 23:00:00,,0.0,0.0,33.56611278056543,0.0,
2024-04-27 00:00:00,,0.0,0.0,33.622899069876425,0.0,
2024-04-27 01:00:00,,0.0,0.0,34.3070314843051,0.0,
2024-04-27 02:00:00,,0.0,0.0,33.98570106552501,0.0,
2024-04-27 03:00:00,,0.0,0.0,33.88137338699943,0.0,
2024-04-27 04:00:00,,0.0,0.0,33.717284124289094,0.0,
2024-04-27 05:00:00,,0.0,0.0,32.609807139045536,0.0,
2024-04-27 06:00:00,,0.0,0.0,31.301450027622835,0.0,
2024-04-27 07:00:00,,18.045015761462338,0.0,31.693266785936164,171.7875862230761,
2024-04-27 08:00:00,,43.20613459229654,0.0,29.673382722263728,386.94977803436035,
2024-04-27 09:00:00,,54.225032310776925,0.0,29.26544668748014,469.28542212888385,
2024-04-27 10:00:00,,61.52265296895329,0.0,28.032041517437037,523.3760189022878,
2024-04-27 11:00:00,,78.6379863511541,0.0,27.368736738877757,668.3981561879258,
2024-04-27 12:00:00,,72.84580454017602,0.0,27.849921370725433,615.5448123461637,
2024-04-27 13:00:00,,70.78573419032634,0.0,27.17593822236955,584.3822581636442,
2024-04-27 14:00:00,,59.894957428677124,0.0,27.038632469177262,485.7569542707637,
2024-04-27 15:00:00,,65.65919753475268,0.0,26.62914141308758,523.8167986243976,
2024-04-27 16:00:00,,28.285231484885472,0.0,27.308819239246507,220.3834534605429,
2024-04-27 17:00:00,,26.023803236477804,0.0,28.3811865423635,179.7198058518875,
2024-04-27 18:00:00,,3.527927907791128e-15,0.0,28.89178906425807,7.329536729385336e-14,
2024-04-27 19:00:00,,0.0,0.0,30.173303069573493,0.0,
2024-04-27 20:00:00,,0.0,0.0,31.15037870297428,0.0,
2024-04-27 21:00:00,,0.0,0.0,31.44758942564104,0.0,
2024-04-27 22:00:00,,0.0,0.0,31.491708053951072,0.0,
2024-04-27 23:00:00,,0.0,0.0,32.764383981531125,0.0,
2024-04-28 00:00:00,,0.0,0.0,32.794678514161944,0.0,
2024-04-28 01:00:00,,0.0,0.0,32.804931107362435,0.0,
2024-04-28 02:00:00,,0.0,0.0,32.785122135685874,0.0,
2024-04-28 03:00:00,,0.0,0.0,33.228050775476234,0.0,
2024-04-28 04:00:00,,0.0,0.0,34.058674705964926,0.0,
2024-04-28 05:00:00,,0.0,0.0,32.04321394448748,0.0,
2024-04-28 06:00:00,,0.0,0.0,31.561031315106863,0.0,
2024-04-28 07:00:00,,18.087698659064202,0.0,30.06228296059608,169.56187656120593,
2024-04-28 08:00:00,,35.681403992256094,0.0,30.43413476887351,312.44148486700686,
2024-04-28 09:00:00,,64.14418775768827,0.0,29.34393910516964,567.4532434034171,
2024-04-28 10:00:00,,66.48749435475055,0.0,28.46530131108571,572.184901233932,
2024-04-28 11:00:00,,72.4083529323496,0.0,28.017458412852207,619.4566203050205,
2024-04-28 12:00:00,,89.14079522706245,0.0,26.56767465075981,758.311614486188,
2024-04-28 13:00:00,,72.61467654577282,0.0,26.2804849394182,598.9758279994727,
2024-04-28 14:00:00,,66.66893690035533,0.0,27.167373507296077,545.4275767467464,
2024-04-28 15:00:00,,60.11228553594736,0.0,26.748057900813293,477.85112560685707,
2024-04-28 16:00:00,,44.42184821363316,0.0,25.671734417435133,337.5126612769419,
2024-04-28 17:00:00,,26.017051715297086,0.0,27.564970995018342,179.81071583749042,
2024-04-28 18:00:00,,2.1950975353158585e-15,0.0,27.771585210967952,1.0213207061643664e-13,
2024-04-28 19:00:00,,0.0,0.0,29.355653495822256,0.0,
2024-04-28 20:00:00,,0.0,0.0,30.01652947606284,0.0,
2024-04-28 21:00:00,,0.0,0.0,29.848029517200175,0.0,
2024-04-28 22:00:00,,0.0,0.0,31.69684932660049,0.0,
2024-04-28 23:00:00,,0.0,0.0,32.39262183913147,0.0,
2024-04-29 00:00:00,,0.0,0.0,32.86317781692773,0.0,
2024-04-29 01:00:00,,0.0,0.0,33.3188624784182,0.0,
2024-04-29 02:00:00,,0.0,0.0,33.89834064036067,0.0,
2024-04-29 03:00:00,,0.0,0.0,33.23804254726869,0.0,
2024-04-29 04:00:00,,0.0,0.0,32.69289580393257,0.0,
2024-04-29 05:00:00,,0.0,0.0,32.699215171696835,0.0,
2024-04-29 06:00:00,,0.0,0.0,32.52172802224469,0.0,
2024-04-29 07:00:00,,16.10831923179816,0.0,31.013759695392675,144.32930855048556,
2024-04-29 08:00:00,,35.50140093457174,186.0578539260778,29.753460723853852,309.83082677588504,
2024-04-29 09:00:00,,42.271922474713925,174.8476017002972,28.960756277475443,352.4083111619846,
2024-04-29 10:00:00,,63.43702611365309,165.52249461867692,28.028379540148936,537.7172445249025,
2024-04-29 11:00:00,,62.3684793813711,161.43343910766637,27.184743133933555,522.687240942866,
2024-04-29 12:00:00,,68.70625287449202,155.4876028399654,27.701854162957464,578.4228485482035,
2024-04-29 13:00:00,,79.37488399841497,85.98224702639517,25.895090581279852,667.9142434529012,
2024-04-29 14:00:00,,68.24009310970958,61.400862350362296,26.727810574571155,561.1182275111515,
2024-04-29 15:00:00,,58.12172197697084,166.5542913982048,26.206688797087782,463.33165902677433,
2024-04-29 16:00:00,,30.782947467297813,163.63801042808424,25.87905916213491,238.7196122435114,
2024-04-29 17:00:00,,28.265490979748975,169.9223792695309,27.081325054503637,194.54258408214093,
2024-04-29 18:00:00,,4.552350771474922e-15,176.70983187445188,27.62696974357285,6.38613887526168e-14,
2024-04-29 19:00:00,,0.0,155.0042995271674,29.033279661799813,0.0,
2024-04-29 20:00:00,,0.0,160.52166089398162,29.69600777177909,0.0,
2024-04-29 21:00:00,,0.0,76.55377561844705,30.045210886484647,0.0,
2024-04-29 22:00:00,,0.0,0.0,32.135861617194664,0.0,
2024-04-29 23:00:00,,0.0,0.0,32.670298396840586,0.0,
2024-04-30 00:00:00,,0.0,0.0,34.816398492599674,0.0,
2024-04-30 01:00:00,,0.0,0.0,34.49150453735174,0.0,
2024-04-30 02:00:00,,0.0,0.0,34.4744152791656,0.0,
2024-04-30 03:00:00,,0.0,0.0,34.724802446626995,0.0,
2024-04-30 04:00:00,,0.0,0.0,33.73463321609103,0.0,
2024-04-30 05:00:00,,0.0,0.0,33.53218532481878,0.0,
2024-04-30 06:00:00,,0.0,77.21404598272346,32.65444286364526,0.0,
2024-04-30 07:00:00,,17.872804864734615,150.9818796644173,31.167631312569807,167.4541079317386,
2024-04-30 08:00:00,394.9066937487461,39.976997704120755,167.76415730044013,31.05600956572548,358.41039388839516,434.88369145286686
2024-04-30 09:00:00,342.91386124418705,50.89494786864869,150.9711959869059,29.86593170957547,439.574612210184,393.8088091128357
2024-04-30 10:00:00,340.3594507693243,53.66539167183811,150.60551051601396,29.12100573129679,448.76095602780043,394.02484244116243
2024-04-30 11:00:00,327.3188097072829,80.63860466530696,153.76721983931367,28.699300551978006,695.9686107443717,407.9574143725899
2024-04-30 12:00:00,287.12679780882644,84.39376275784763,137.88938094596537,28.59745946705372,729.0296878176346,371.5205605666741
2024-04-30 13:00:00,165.76664951967825,77.5076027272468,71.06199048742896,27.187156376020216,651.4260195093808,243.27425224692507
2024-04-30 14:00:00,179.75124571962613,64.12419007534832,70.30604743854101,27.324002705741265,521.6393527484812,243.87543579497446
2024-04-30 15:00:00,359.30999731502817,61.23467374259569,166.09481527275585,27.2290000731143,492.3845871708559,420.5446710576239
2024-04-30 16:00:00,324.07507172589214,37.45954380534062,143.07528598310907,27.54610260616091,289.1366999905417,361.53461553123276
2024-04-30 17:00:00,394.11040080500726,22.28764910723355,164.61758967437095,28.22012360732814,158.27000323978584,416.3980499122408
2024-04-30 18:00:00,435.58762006987973,3.0169186043174937e-15,170.47696045257638,29.144056671898348,7.746194922736712e-14,435.58762006987973
2024-04-30 19:00:00,380.1053299770789,0.0,146.5849305471118,30.37935098388587,0.0,380.1053299770789
2024-04-30 20:00:00,422.2931353741673,0.0,163.98660531675822,31.15250469569836,0.0,422.2931353741673
2024-04-30 21:00:00,300.5972145067196,0.0,104.01429104879762,31.36971997162314,0.0,300.5972145067196
2024-04-30 22:00:00,37.443834022883905,0.0,0.0,33.38936197526452,0.0,37.443834022883905
2024-04-30 23:00:00,39.01643209380204,0.0,0.0,33.939361700697376,0.0,39.01643209380204
2024-05-01 00:00:00,14.460504240378459,0.0,0.0,32.981474804961955,0.0,14.460504240378459
2024-05-01 01:00:00,16.104284256409667,0.0,0.0,34.393774554992795,0.0,16.104284256409667
2024-05-01 02:00:00,17.04272815652707,0.0,0.0,34.06444792331941,0.0,17.04272815652707
2024-05-01 03:00:00,14.88447586337709,0.0,0.0,33.70349145757039,0.0,14.88447586337709
2024-05-01 04:00:00,28.684746149186708,0.0,0.0,33.61110765250646,0.0,28.684746149186708
2024-05-01 05:00:00,16.456998111056038,0.0,0.0,32.86296705336143,0.0,16.456998111056038
2024-05-01 06:00:00,45.938960358470496,0.0,0.0,32.423518044261975,0.0,45.938960358470496
2024-05-01 07:00:00,31.06672944044966,17.153568138443266,0.0,31.400503136445685,158.0032971118226,48.220297578892925
2024-05-01 08:00:00,3.655038307018472,38.196485132326536,0.0,30.23226569088518,338.42702727396664,41.85152343934501
